# generated by ews.pipeline on 2026-05-12T02:21:30, loader=derived
ticker,date,ret_1m,ret_3m,ret_6m,vol_3m,vol_6m,drawdown_12m 
AAL,2022-10-31,0.18959733342422047,-0.030758701691393386,-0.25875583234434707,0.4606516044107061,0.5851595164956376,0.4672057711262209
BBBY,2022-10-31,-0.08823529411764708,-0.21479231608418559,-0.3845950039378826,0.7076555296665011,0.7820538916870556,0.7853185656062396
F,2022-10-31,0.16564932472351201,-0.13936628278915086,-0.07257259786840276,0.4749508272696098,0.504338449980016,0.5557432622319646
GE,2022-10-31,0.2234276991948161,0.042367362587012236,0.0043726345398629185,0.3394849657113886,0.3548570948720997,0.4494429930541715
INTC,2022-10-31,0.054134195539897734,-0.21366351651834514,-0.35765629547844646,0.4123834708831325,0.39401910635951454,0.540566649229261
PFE,2022-10-31,0.05459910797153977,-0.0663858526319876,-0.04049985986904636,0.25750286850567455,0.2613980693411938,0.3022110025864805
SNAP,2022-10-31,-0.007013997799095395,-0.03972866855972268,-0.6574490237513361,0.923944258418694,1.1982730888499384,0.8602557104363745
SPG,2022-10-31,0.19784600247337747,0.036707175750432475,-0.0687572352086826,0.32825013514688073,0.33721276123547156,0.45839032549306286
XOM,2022-10-31,0.20550485238621752,0.2292535654073644,0.28169584458844965,0.34821705819453996,0.38265403800031467,0.20508662846896086
AAL,2022-11-30,0.02267899761054215,0.11600927800439109,-0.17353945808573856,0.46055159598503537,0.5246144865542619,0.4134520247562918
BBBY,2022-11-30,0.1563857649818421,0.030584627094880634,-0.1839361829894668,0.6613022064356339,0.722882117881954,0.7533736506662096
F,2022-11-30,0.04815660221919682,-0.07535888762000698,0.021265436535056415,0.4641326758268699,0.4676967611359538,0.5557432622319646
GE,2022-11-30,0.09921987431928248,0.17784153798429925,0.10486487819963286,0.32728289568485086,0.33917093966520756,0.40657338634715323
INTC,2022-11-30,0.0768950685664731,-0.04042425378219339,-0.3134746253957571,0.45727441626243615,0.4135171394731823,0.540566649229261
PFE,2022-11-30,0.053107021994155845,0.08427323522907693,-0.03280224712799973,0.2512001008402323,0.2578735847160388,0.3022110025864805
SNAP,2022-11-30,0.005853699474799967,-0.11426115846027485,-0.3080536453977659,0.9660145444266688,1.0214615969677867,0.8547360446486694
SPG,2022-11-30,0.04919176858332541,0.19900387445869638,0.09831609604308489,0.3618963843805045,0.33370390261223715,0.4399563652790098
XOM,2022-11-30,0.002915866024941538,0.1956567180365183,0.16030337914060322,0.3300691461095377,0.3667077675172979,0.20508662846896086
AAL,2022-12-31,-0.09012870647104199,0.06711410953141494,-0.08357347534927118,0.4351812986399845,0.47170940934953787,0.4134520247562918
BBBY,2022-12-31,-0.2621950922552706,-0.240784289790135,-0.31004985820296904,0.6322506509328872,0.6792491561806028,0.6932443843934533
F,2022-12-31,-0.17400573807530395,0.024548106264294045,0.059711781845984246,0.4167831258574733,0.4549096967940966,0.5557432622319646
GE,2022-12-31,-0.016291761257085202,0.31872591437312514,0.35378123068240863,0.31591082424688016,0.3176650728488401,0.40657338634715323
INTC,2022-12-31,-0.11397918894660453,-0.00678669530315168,-0.2625405185357056,0.4355964367997383,0.39961992574806304,0.540566649229261
PFE,2022-12-31,0.0031323323009044834,0.17080126960352082,0.008523700890237684,0.2549845871213429,0.24008222438324245,0.27621377370146627
SNAP,2022-12-31,-0.1766329435609919,-0.10320639080313909,-0.37760780681237816,0.935312865583006,0.9860571892271591,0.8349989276993587
SPG,2022-12-31,0.00229850940619869,0.3110963956982835,0.24357795243885416,0.3084115020339102,0.3127574005245303,0.4399563652790098
XOM,2022-12-31,-0.004512327151826034,0.20961669748636225,0.3237621988712234,0.2984242698110903,0.31804147349365874,0.20508662846896086
AAL,2023-01-31,0.2688678499075603,0.13822278154375267,0.14793733342494764,0.4499639453893946,0.4541700072002185,0.4134520247562918
BBBY,2023-01-31,0.25051644221167346,0.041290283203125,-0.16401934220180225,0.622741960849085,0.6580502897381071,0.6845342657016354
F,2023-01-31,0.1616507981153743,0.021033599133097658,-0.09054303105842532,0.39187920797252057,0.43411616064062086,0.4611041733705451
GE,2023-01-31,0.23039578991608756,0.3262367806171145,0.3894906625709078,0.2980005436490846,0.32063214056104133,0.39633285118588174
INTC,2023-01-31,0.06923954329654913,0.007445678931036648,-0.1965888765125633,0.37778349378605686,0.3951718793062451,0.5121010054451849
PFE,2023-01-31,-0.13026124119416005,-0.03442812028175146,-0.09544425928535871,0.25668505396064367,0.2560161041316646,0.23115682183813588
SNAP,2023-01-31,0.29162018614231267,0.1664985466811555,0.17122599327790033,0.6503045761506944,0.7965890498247606,0.8126961097822538
SPG,2023-01-31,0.09346263315207048,0.1968440969842422,0.2578335859491636,0.3051237273780966,0.3190679583223043,0.38898872092076137
XOM,2023-01-31,0.051767662439432094,0.055355126812331124,0.2552370835496498,0.2674542968070493,0.30975857431002446,0.20508662846896086
AAL,2023-02-28,0.0012531017569896719,0.15545912005718443,0.18282748123675807,0.4326705483491015,0.44102866715966443,0.4134520247562918
BBBY,2023-02-28,-0.183733619347219,-0.21578946393003073,-0.2615325513809772,0.557297501671387,0.6035962323065717,0.6845342657016354
F,2023-02-28,-0.004583991275932786,-0.06548332366785847,-0.16730671293813493,0.41147516100087383,0.43595558136855994,0.384884746401504
GE,2023-02-28,0.04800206900959991,0.2708359841801593,0.4300215498567719,0.29004181678819285,0.3074618357088809,0.3601532739831269
INTC,2023-02-28,-0.09718180301141188,-0.12169275013168945,-0.22360102875024523,0.3523765899248895,0.402794032763079,0.5121010054451849
PFE,2023-02-28,-0.06842729546056492,-0.17404771901464433,-0.1067843066638633,0.23213035220497813,0.24425487550402958,0.24848658584453984
SNAP,2023-02-28,-0.08476109297782708,0.03150401027797267,-0.01168459920979703,0.6242324447197352,0.8174247163451219,0.8057085504331363
SPG,2023-02-28,-0.03064707432171465,0.07087347909584252,0.21656715620335243,0.24538060074845808,0.3030567100039212,0.3465440090528735
XOM,2023-02-28,-0.02469378518669829,0.008612696189840285,0.11513549437107562,0.270834642090956,0.3051161769049116,0.20508662846896086
AAL,2023-03-31,-0.09841079158229715,0.15959117062545225,0.22508306035990122,0.4009099551230291,0.41775427436580925,0.4134520247562918
BBBY,2023-03-31,0.06628091602900232,0.047004122867927434,-0.16755646241430544,0.5166642600190978,0.576033063604576,0.5980458711946313
F,2023-03-31,-0.036697302633797446,0.15170460652031514,0.20842270053348066,0.3925955709088633,0.404946867019303,0.34159746012403813
GE,2023-03-31,0.10776371974687438,0.46290860015542146,0.9818372132072348,0.28199338801753726,0.2994686636865289,0.3387075093778905
INTC,2023-03-31,0.23749990284539035,0.2511571119473677,0.3005316287565114,0.4060366563168249,0.4215574419373624,0.4856190440891832
PFE,2023-03-31,-0.008505581600444567,-0.1964371092983943,-0.051017680313292124,0.1984233614190556,0.23314260429203887,0.27034480597650706
SNAP,2023-03-31,0.05258220090847132,0.2525139974352022,0.14154790086759106,0.648766946735039,0.8040356300227415,0.8027452923542665
SPG,2023-03-31,-0.08410504762945303,-0.03265033861375477,0.2856700409064292,0.3048881939032707,0.3081187542354429,0.32930037105516485
XOM,2023-03-31,-0.027923050251812964,0.0018477119443711665,0.27583779673923803,0.28925423551911855,0.2949849990573082,0.20508662846896086
AAL,2023-04-30,-0.05736004895572,-0.14536338905257173,-0.02362204133130197,0.3873398838920216,0.41801077026803285,0.3955148241909736
BBBY,2023-04-30,0.010421885647489582,-0.14201428558338602,-0.1254295528422813,0.557899212885309,0.6110488801976571,0.5475703011659705
F,2023-04-30,-0.02128778051843727,-0.008016879801128973,-0.006129012428735314,0.38454890810480113,0.3800773541914739,0.3265697435807473
GE,2023-04-30,0.05231280080495537,0.22555674235376544,0.6713253762920623,0.24384240784220146,0.26991714637238934,0.2395506142329417
INTC,2023-04-30,-0.032097285701784384,0.12481070929292648,0.21290719355082177,0.3741732933989584,0.40628835365074456,0.4557489100823019
PFE,2023-04-30,-0.036899677995636315,-0.10700369110371677,-0.13459982923079283,0.15351781934196113,0.2166680215381409,0.28442277783258885
SNAP,2023-04-30,-0.2016498478491715,-0.21460776210048438,-0.08891216989128614,0.7287631051104808,0.6905887154305846,0.7427055614011322
SPG,2023-04-30,0.05355149605906506,-0.0868246477730158,0.0976605573430307,0.2778713138755949,0.2922147299561254,0.2757328051593211
XOM,2023-04-30,0.0808291610956442,0.050111061823615355,0.1177181492578383,0.2890038648581768,0.2774707354091205,0.20508662846896086
AAL,2023-05-31,0.07334780258762241,-0.08312661516746744,0.045261624760190466,0.4037275982726849,0.41207473555315616,0.33631790152808827
BBBY,2023-05-31,-0.06396804957543156,-0.00213110892657431,-0.2593911085730076,0.5294815566317479,0.5428687450293452,0.4843246460395832
F,2023-05-31,0.016949206456614574,-0.031882345848390004,-0.060667171140196596,0.3710452790773298,0.3899240255351609,0.3265697435807473
GE,2023-05-31,0.00019699300086450933,0.18553572985834066,0.5212031497914535,0.24612149926790616,0.26400464704322046,0.2353912676230009
INTC,2023-05-31,0.06042154572893965,0.20491407169467335,0.10565427455277021,0.40176256043190894,0.3786895709038779,0.43593242771873597
PFE,2023-05-31,-0.016093033523066347,-0.053879775824044684,-0.21632191880432716,0.20338668598429907,0.2179531506324279,0.3169370782339613
SNAP,2023-05-31,0.22743673817234455,0.009900933071138818,0.03869655053464016,0.6463708953856385,0.6309775040932412,0.525382260071588
SPG,2023-05-31,-0.06157972371953735,-0.13127979962993075,-0.07746763958708991,0.29123517559344847,0.2628499554430941,0.23294712039944973
XOM,2023-05-31,-0.06388146555908825,-0.07480561626175808,-0.06043293802061822,0.2899002876051307,0.27662080821002033,0.20508662846896086
AAL,2023-06-30,0.22040821543074918,0.21627122264797394,0.4125984884637319,0.36867656035164575,0.3849875850994227,0.25409837072447644
BBBY,2023-06-30,0.7315258170950969,0.6068080394319622,0.6875648177375129,0.8096588775068485,0.6820158736617851,0.4843246460395832
F,2023-06-30,0.24938075499613244,0.2157913050408724,0.41115275110006033,0.3384675894425776,0.37084904022441595,0.3265697435807473
GE,2023-06-30,0.049489024424076655,0.1490585521680805,0.6817706834083108,0.20679312432947541,0.2486296307285162,0.2353912676230009
INTC,2023-06-30,0.07420491076619928,0.027760525784527035,0.296683316846164,0.40414926914482247,0.40496495132363053,0.3771783785454888
PFE,2023-06-30,-0.0352445509681828,-0.09125208488456593,-0.2710443970517795,0.22336932217000846,0.21112398109987546,0.32367788242696727
SNAP,2023-06-30,0.14617620910301965,0.05619983160544728,0.3439273085872361,0.5564762706929233,0.6026022885811424,0.525382260071588
SPG,2023-06-30,0.13546666011844066,0.04856004543581438,0.015707560697847844,0.2528068354945697,0.2746891781744986,0.23294712039944973
XOM,2023-06-30,0.037635471813109556,-0.013490274233047606,-0.001711545014413618,0.251712404286986,0.27026500032593753,0.16120637536654278
AAL,2023-07-31,-0.06633224630057832,0.20590349791115115,0.04949874435869672,0.3151145594724325,0.3550195506568664,0.25409837072447644
BBBY,2023-07-31,0.1197421419226683,0.8597654301678936,0.5368732374305882,0.8091247778890018,0.6994686333523893,0.4843246460395832
F,2023-07-31,-0.11739615358708244,0.10727982465894415,0.11504569175101942,0.3362894812488899,0.36027641886483425,0.3265697435807473
GE,2023-07-31,0.04073260371199794,0.12991179160176802,0.41569275953073026,0.23302434723430596,0.23757050191820106,0.2353912676230009
INTC,2023-07-31,0.06967698469069794,0.1853623121013288,0.30068387393914753,0.43317389458500277,0.40316149894818765,0.31567130194249415
PFE,2023-07-31,-0.0059501930273888615,-0.060028090490275354,-0.15370175365480787,0.22324552304504214,0.19100691005735113,0.33472508804237044
SNAP,2023-07-31,-0.04054058190241916,0.30126005181521487,0.02434621283809002,0.5261881043163623,0.6357061851785895,0.3865612282300271
SPG,2023-07-31,0.07897467973590722,0.1162169916376612,0.020830993366586004,0.22565984291956048,0.25363054095632404,0.23294712039944973
XOM,2023-07-31,-9.32614319458791e-05,-0.056679438785277814,-0.040129069255130156,0.2448939245003336,0.2672425517088348,0.16120637536654278
AAL,2023-08-31,-0.07822278071386402,-0.009414952548770006,-0.09963331340488302,0.28089287535028873,0.34646999646413695,0.25409837072447644
BBBY,2023-08-31,-0.27912756128160354,0.3267276527167893,0.37348765365519077,0.8556348534252439,0.7102831885050287,0.432258052210654
F,2023-08-31,-0.07404564397145685,-0.01032772771813395,-0.05082655655597579,0.2799240752654985,0.32654372380420105,0.28800126919059715
GE,2023-08-31,0.01868993077496328,0.082652492097395,0.3272845087971854,0.21683572077756008,0.2337295068083555,0.17702046258812243
INTC,2023-08-31,0.011368369116462551,0.12636276991141027,0.3413194299226576,0.3964636229656206,0.39560258839974305,0.2155388721451861
PFE,2023-08-31,0.010856952654942464,-0.06740939064924967,-0.12123264606601591,0.18672333468950675,0.19374806336347422,0.3373475798881035
SNAP,2023-08-31,-0.04077845986458517,-0.005763637542924305,-0.02816894345597587,0.4878371008154723,0.570545083962138,0.3865612282300271
SPG,2023-08-31,-0.04122665313607499,0.08331648945903636,-0.05617867996011716,0.2166643162606744,0.25770229593759764,0.22024475181175363
XOM,2023-08-31,0.04650352387461121,0.059960842325647024,0.00234221981167404,0.21417602270903288,0.2549820429459441,0.1557585341129802
AAL,2023-09-30,-0.1303461766658095,-0.292265185102912,-0.13152539528022378,0.26648910475314075,0.3280935209481142,0.32925531019070037
BBBY,2023-09-30,-0.39410190252725497,-0.5065502489964406,-0.21953629316446532,0.7511931594618422,0.7925845678840555,0.5829371445510285
F,2023-09-30,0.023907690418242034,-0.17616820068811356,0.00888951203013466,0.24769259915726702,0.29997651666852315,0.23693388351913253
GE,2023-09-30,-0.03346536906612885,0.022454369731083723,0.15806865668760928,0.2192507804241747,0.21307266727770174,0.11816417450104258
INTC,2023-09-30,0.011667614216761324,0.06121048776175786,0.09654103766178412,0.3522909483987715,0.3775929721682004,0.17930951239375387
PFE,2023-09-30,-0.062464564907796505,-0.08486880864392699,-0.16905681138861017,0.18178332486055962,0.20282597132259733,0.39244247764377993
SNAP,2023-09-30,-0.1391304812544495,-0.25873548185622786,-0.20517396814523614,0.5102946677357598,0.5338282105486364,0.38267949583312805
SPG,2023-09-30,-0.03222423155160925,-0.06157836330290667,-0.0027159764168768197,0.18847345530245893,0.22279593036098516,0.22024475181175363
XOM,2023-09-30,0.05746924585107904,0.10314404946511435,0.0903931746797646,0.22596287582487343,0.23863738600235807,0.1557585341129802
AAL,2023-10-31,-0.09275836833695739,-0.3022528199040311,-0.191443100117892,0.28349590318822243,0.3092623178751726,0.4191489085399916
BBBY,2023-10-31,0.03792419551732462,-0.5692987339671081,-0.2250372065651074,0.8650714953839376,0.852923613656001,0.6320655023611625
F,2023-10-31,-0.17961671384122246,-0.2441200148867232,-0.15099135102104566,0.3220847240978124,0.3327298724757216,0.35658960394641986
GE,2023-10-31,0.008073698393539663,-0.032501080507574276,0.06896482948960103,0.2504563319882847,0.24095515064576944,0.11816417450104258
INTC,2023-10-31,0.022695466448975354,0.0505106679622902,0.20004294767435415,0.3637593713280165,0.40013138927295505,0.17930951239375387
PFE,2023-10-31,-0.09852523507900612,-0.12685725451740937,-0.18765046227074766,0.2292557397150871,0.22588510275724358,0.42992962114998556
SNAP,2023-10-31,0.1721311795778797,-0.0722891321342728,0.24039660562835685,0.45736633721224856,0.48999795961729814,0.38267949583312805
SPG,2023-10-31,0.06307438005464716,-0.05614665636023852,0.05575334486165606,0.22309095162937254,0.2251517683663215,0.22024475181175363
XOM,2023-10-31,-0.086160798445713,-0.00375570795270852,-0.002652223763226602,0.2462351012979546,0.2351382758204569,0.1557585341129802
AAL,2023-11-30,0.11579891580759627,-0.15326975158213785,-0.16408874237806115,0.32578061728325214,0.3036930819309586,0.4191489085399916
BBBY,2023-11-30,0.2595019020365257,-0.2758101488191832,-0.02337403377480196,0.9246222374951374,0.8906057312835167,0.6320655023611625
F,2023-11-30,0.035317882970663295,-0.14168211316429025,-0.14984633259175661,0.3702327514300784,0.32748304230266406,0.35658960394641986
GE,2023-11-30,0.1356643316174917,0.06694376267243607,0.1529090288892585,0.25274011141580194,0.23455123570483807,0.1053752137759478
INTC,2023-11-30,0.2026543947056887,0.2249927430444465,0.437506414122675,0.3702611454364791,0.38233426101527995,0.16881565226981315
PFE,2023-11-30,0.012153731360460496,-0.1369254754513487,-0.18600462398058248,0.24231807526286897,0.21564002778841704,0.44392637849771793
SNAP,2023-11-30,0.38438440846511535,0.3247126896147148,0.3285302715104408,0.47720873108284523,0.4819790655120476,0.38267949583312805
SPG,2023-11-30,0.11023211868911975,0.10498851683553334,0.21203010207387818,0.22964897723269043,0.22235665623499634,0.22024475181175363
XOM,2023-11-30,-0.018558422338252667,-0.08668515554150225,-0.011635934698978057,0.2454010120607737,0.23017237479415198,0.1557585341129802
AAL,2023-12-31,0.10539013948349685,0.0776470408720129,-0.2408840065448401,0.34526406810691274,0.3115513193836757,0.4191489085399916
BBBY,2023-12-31,0.4406868638552959,0.8410904657107476,-0.13630694485478156,0.8290797371022167,0.8045999185059632,0.6320655023611625
F,2023-12-31,0.18810905707315273,0.005692254818801423,-0.1788167489273742,0.4060639304098813,0.33590226617160196,0.35658960394641986
GE,2023-12-31,0.04852341403198568,0.1739144503666219,0.18116510794957819,0.2497321139532041,0.23469803543326653,0.09392008182565033
INTC,2023-12-31,0.12416102913298444,0.42174943039336354,0.5049556981758849,0.37170676468358,0.3624991936406099,0.16881565226981315
PFE,2023-12-31,-0.0551361881315362,-0.1403017076214621,-0.19500018140636577,0.29908894378728823,0.24652718071125468,0.4678437562890483
SNAP,2023-12-31,0.22415042650549855,0.9370710238599718,0.408485828654088,0.4262500727387173,0.48244327180704966,0.38267949583312805
SPG,2023-12-31,0.15883943818118262,0.38323111731654236,0.2572006242106266,0.2541291934876643,0.22710032472534414,0.22024475181175363
XOM,2023-12-31,-0.02686393939262799,-0.1274387742871408,-0.053402893780283844,0.2296098263754558,0.2291242654206466,0.1768169245629317
AAL,2024-01-31,0.058779760901636724,0.2762331864646328,-0.10783700862677659,0.4611739567539541,0.3897972817754766,0.4191489085399916
BBBY,2024-01-31,-0.17855811000777333,0.4096153354738836,-0.41917592666108605,0.6332700001722688,0.7703173340147796,0.6320655023611625
F,2024-01-31,-0.03618409394079414,0.20205149765919717,-0.08721269209048232,0.3332219361188055,0.33354804027641954,0.35658960394641986
GE,2024-01-31,0.05136968355550997,0.2197657869886065,0.18423256618192263,0.17911761446222296,0.2185719581265186,0.09392008182565033
INTC,2024-01-31,-0.09874458152892873,0.18415515354710466,0.26133055530654725,0.40955958018085664,0.3895163149541374,0.16881565226981315
PFE,2024-01-31,-0.07542862741619605,-0.08841271062158751,-0.21193481768892142,0.2732429470837325,0.25140318966013725,0.3895558413907054
SNAP,2024-01-31,-0.015489408660450343,0.5874125854138708,0.44849589394098643,0.39920955630217886,0.4341247968002924,0.38267949583312805
SPG,2024-01-31,-0.030902518684514768,0.2798115366987657,0.152551692089397,0.24355756323029545,0.23102787809921865,0.22024475181175363
XOM,2024-01-31,0.004396225100753881,-0.019838250160253756,-0.006547588264545046,0.19812829327713233,0.2233343663480824,0.18731137518537155
AAL,2024-02-29,0.10189745675224215,0.28209328635090025,0.06161136216714036,0.4496508920482298,0.39451763724930766,0.4191489085399916
BBBY,2024-02-29,0.5247839530828662,0.785409880370245,0.27928271463239907,0.5757199742009667,0.7727236134119961,0.6320655023611625
F,2024-02-29,0.09007372855255769,0.20638956230883032,0.07854293498746201,0.3426642812924617,0.3542620099224378,0.35658960394641986
GE,2024-02-29,0.18479080423024374,0.32078522682361443,0.3743460511259782,0.1722774855854777,0.21540499121589166,0.09392008182565033
INTC,2024-02-29,0.0022326083577801636,-0.03924823091220442,0.2545080388712522,0.3795566097492511,0.3749880800531197,0.17034906470958544
PFE,2024-02-29,-0.01920230170398385,-0.1037339235578979,-0.23890916786387484,0.2727837785356993,0.2559846350701187,0.3523069329146147
SNAP,2024-02-29,-0.3064820503673267,-0.1510014756237016,0.0889328638717537,0.822973278336786,0.6667518401030208,0.38567336399227614
SPG,2024-02-29,0.06875413243178907,0.22440520725174484,0.34628150220677845,0.23578249263724563,0.23119914664759506,0.17179285338079228
XOM,2024-02-29,0.02608090126461038,0.03079326936228166,-0.039898778107367194,0.19364944860805405,0.21982645138212356,0.18731137518537155
AAL,2024-03-31,-0.021045913092050283,0.09799720200951056,0.18808051786581892,0.45437355446524785,0.40258777502006254,0.4191489085399916
BBBY,2024-03-31,0.07098124529562377,0.2613277384438757,1.2570710365690645,0.45600882932129483,0.6665137560393529,0.6320655023611625
F,2024-03-31,0.06752417012982459,0.10521317321217372,0.10278555270120004,0.33084867341409324,0.3693637294284443,0.35658960394641986
GE,2024-03-31,0.11880919557185643,0.36790833486212793,0.5634698478836881,0.2057491410649903,0.23055468971790533,0.09392008182565033
INTC,2024-03-31,0.026016233083673512,-0.12086786956394324,0.26336373217853004,0.3995190455030837,0.38955777957621357,0.17351038880706968
PFE,2024-03-31,0.04480421341582397,-0.02161891900116175,-0.11039697626851397,0.22302908647924904,0.2674466663302865,0.3523069329146147
SNAP,2024-03-31,0.04174220193871081,-0.32668621372821227,0.341121376107407,0.8204754947395515,0.664288354100333,0.38567336399227614
SPG,2024-03-31,0.07006460104149781,0.09869261513486549,0.4778942532974315,0.20846715536208793,0.2324195741064878,0.1621882914123293
XOM,2024-03-31,0.11213154301714301,0.17097796791190722,-0.009013962022514255,0.1806298752291397,0.20943276252358967,0.18731137518537155
AAL,2024-04-30,-0.06180551480731722,-0.05059728295966903,0.20840785868560152,0.35710915239014357,0.41277253460068064,0.4191489085399916
BBBY,2024-04-30,-0.41277713309243313,-0.08458393040979029,0.2870843170640198,0.532509129930029,0.6094353117248282,0.6320655023611625
F,2024-04-30,-0.08509045754481959,0.06466198435435411,0.29707273770474063,0.36386190193223256,0.3490712019040819,0.35658960394641986
GE,2024-04-30,0.1878643994096949,0.5339158269370137,0.8509125672563813,0.3278007681401372,0.26663773765309934,0.09392008182565033
INTC,2024-04-30,-0.3065544028542515,-0.2906381383348545,-0.14094142869158854,0.40606859695955416,0.41170859990914366,0.3979647043609822
PFE,2024-04-30,-0.07005454550906653,-0.053914275206578655,-0.1372780556534302,0.2268274789531535,0.251081786319139,0.3476831561634287
SNAP,2024-04-30,0.3583032756647271,-0.05286344458393122,0.551546441924625,1.0024046000835596,0.7620222340914661,0.4074498738963885
SPG,2024-04-30,-0.06338283645125575,0.02699965110913527,0.3712682899510602,0.22940231570287759,0.2379565584977007,0.1621882914123293
XOM,2024-04-30,-0.008467520210103108,0.16106557065235894,0.1377096597699028,0.1659457902215601,0.18068325556939444,0.18731137518537155
AAL,2024-05-31,-0.17027414972122912,-0.22349765873283922,-0.0748190090380394,0.4607598801840771,0.4588551916931518,0.4191489085399916
BBBY,2024-05-31,-0.26014672127248595,-0.5509052914461666,-0.21279913345635482,0.7683580233196003,0.6956477123748194,0.6320655023611625
F,2024-05-31,-0.017027343267864814,-0.036316526259599025,0.22890897682029143,0.3257521866828559,0.33303047456607215,0.35658960394641986
GE,2024-05-31,0.015371287883110707,0.28742623677474644,0.7029448596011607,0.34977024254222944,0.27468455455596896,0.09392008182565033
INTC,2024-05-31,0.015250940044885475,-0.32086590866509535,-0.3050089786573976,0.4143555353880016,0.39797188388653515,0.4078192621282207
PFE,2024-05-31,0.050260529692693456,0.12368560334965983,-0.03084974102495408,0.2705663101499832,0.2709775871470213,0.3476831561634287
SNAP,2024-05-31,-0.07852753614776875,0.3617407816307969,0.08604486917008813,0.7057201398094258,0.7655170065453929,0.4074498738963885
SPG,2024-05-31,0.07038756404135316,0.0056569311221372764,0.24521762352055854,0.20831380270921604,0.22367238130786707,0.1621882914123293
XOM,2024-05-31,0.0169687105996279,0.1327370828795844,0.1612911860389934,0.16701030229685937,0.17975908782075395,0.18731137518537155
AAL,2024-06-30,-0.009615354957343336,-0.26476313848836486,-0.1895564882190519,0.428982198324989,0.44295263724020784,0.4191489085399916
BBBY,2024-06-30,-0.13549241078843266,-0.6252149182856903,-0.540569011620222,0.8048017352461565,0.6681886058899448,0.6719492901197126
F,2024-06-30,0.06542051927788473,-0.04497301348071836,0.05630325110572709,0.29292198393111785,0.3117425717012342,0.35658960394641986
GE,2024-06-30,-0.03185129685284527,0.13790884379487678,0.5550478958940366,0.34686076192378723,0.28491237837641153,0.09392008182565033
INTC,2024-06-30,0.025836317304660072,-0.30153209866175146,-0.38108872959299456,0.3528523396106702,0.37641389175844897,0.4078192621282207
PFE,2024-06-30,-0.0078014988580884514,0.0246016838489318,0.0013672740450869636,0.2602310884814157,0.24142942214358487,0.29951144878381275
SNAP,2024-06-30,0.09492422721262206,0.4764444986979166,-0.025806372222738072,0.6928306036513044,0.761631054868466,0.4074498738963885
SPG,2024-06-30,0.036110780090587546,0.002086966782235189,0.07980839028674214,0.20365781914625294,0.20577406113492472,0.1621882914123293
XOM,2024-06-30,0.009913218694512338,-0.007991526209687128,0.16911500517905131,0.18422368467338587,0.18262604125207685,0.18731137518537155
AAL,2024-07-31,-0.03710405794887528,-0.21649481567750706,-0.2522838590583246,0.406922487320212,0.38183077426822376,0.37338260239453946
BBBY,2024-07-31,-0.12198909936167546,-0.4261046275143896,-0.4861300450954815,0.8712244719989441,0.7211786492116751,0.7015319596258736
F,2024-07-31,-0.1592851403666823,-0.10234274546859556,-0.04036551756604456,0.44722217959245125,0.40649077886927887,0.27198205682926346
GE,2024-07-31,0.055980658877523126,0.06755223504212182,0.6160819115345708,0.3048486882118069,0.31866638347988163,0.08933412689274785
INTC,2024-07-31,-0.010621213576743505,0.01629425752896063,-0.28144558878584514,0.3045469950753584,0.36008957302155936,0.4078192621282207
PFE,2024-07-31,0.11286415005098038,0.1566621162533417,0.16093342709147263,0.2627372056100387,0.24666337739227207,0.2978705648299233
SNAP,2024-07-31,-0.18081183841777793,-0.16015132514732788,-0.1617369787898394,0.4250151939086386,0.7670229654726376,0.4074498738963885
SPG,2024-07-31,0.038300424763413554,0.10901640166024684,0.13612247994308024,0.21482691735761156,0.221564349291117,0.1621882914123293
XOM,2024-07-31,0.03862324134417716,0.03036501478273257,0.17366338164034523,0.19399728333274513,0.180410111400661,0.18731137518537155
AAL,2024-08-31,0.10280371332847493,-0.07892453325995086,-0.2829169760527299,0.3492291214784407,0.4080962934470452,0.4094387724070885
BBBY,2024-08-31,-0.052986530315128566,-0.35919166714951334,-0.708222014710533,0.7308405485648638,0.7481440906075498,0.7429205965796717
F,2024-08-31,0.13303089274311541,-0.06773583891068258,-0.09714862781333489,0.4723382167655576,0.4041174950626833,0.3326460129680563
GE,2024-08-31,0.08946836589420948,0.08333680825074197,0.36363629797152797,0.30429593893934365,0.32762614753155345,0.08933412689274785
INTC,2024-08-31,0.03257977125147571,-0.2677512826209534,-0.5117320209986396,0.7048494684163209,0.5758831795327438,0.6208760942210143
PFE,2024-08-31,-0.046664408769985344,0.0037329293162828847,0.15346024630040112,0.20946300844107762,0.24113218260622085,0.2737337507450805
SNAP,2024-08-31,-0.0021366992332193524,-0.3903394034829283,-0.1532184606796957,0.6968273172937302,0.7049034944940517,0.5249283897190743
SPG,2024-08-31,0.10776471504152929,0.11843788989303983,0.12692075016477466,0.25260971118137326,0.23092716236624083,0.11935586651514792
XOM,2024-08-31,0.01719303781978132,0.038789984508555087,0.1484783387514823,0.19946271868685103,0.18361309702805634,0.18731137518537155
AAL,2024-09-30,0.05838040416574275,0.017194531864588525,-0.2194444396613554,0.39430293118051035,0.4135706532971286,0.4094387724070885
BBBY,2024-09-30,0.02543235014652434,-0.216783215746845,-0.7059509835865634,0.8345506152451535,0.8215602519831992,0.7429205965796717
F,2024-09-30,-0.056300305059050704,-0.1667065842674632,-0.18262475254932364,0.47675006730628333,0.39521295911203363,0.3326460129680563
